,num_warmup_steps,init_lr,adam_beta1,adam_beta2,power,num_epochs,precision,recall,f_score,time
47,1,2e-05,0.9,0.999,1.5,5,0.936166592028661,0.9363456227962084,0.9362448394734715,193.94049191474915
48,1,1e-05,0.8,0.9,1.0,3,0.9270512006975831,0.9221099395482675,0.9231003411774998,192.38001537322998
49,1,1e-05,0.8,0.9,1.0,5,0.9308324625566005,0.9310093038550069,0.9309096795967745,244.00182628631592
50,1,1e-05,0.8,0.9,1.5,3,0.9279888314260563,0.9248551855025071,0.9256168619731311,194.40469884872437
51,1,1e-05,0.8,0.9,1.5,5,0.9202509083430452,0.9184993907038821,0.9168119904252607,193.34288239479065
52,1,1e-05,0.8,0.999,1.0,3,0.9233615301796285,0.9226913593732045,0.9213684241410673,192.49021744728088
53,1,1e-05,0.8,0.999,1.0,5,0.9293855925066317,0.9242091950805739,0.9252321389351661,194.0978183746338
54,1,1e-05,0.8,0.999,1.5,3,0.9319422519641338,0.9321314668732926,0.9312357163741818,193.3349871635437
55,1,1e-05,0.8,0.999,1.5,5,0.9341128289584912,0.9345814516835574,0.934146171787547,193.94539308547974
56,1,1e-05,0.9,0.9,1.0,3,0.9295284450426803,0.929073323752991,0.9292594403692329,192.64684629440308
57,1,1e-05,0.9,0.9,1.0,5,0.9406922814595885,0.9411019441723187,0.940800454410158,191.74399709701538
58,1,1e-05,0.9,0.9,1.5,3,0.9255743198147817,0.9208023138460979,0.9217697265842004,193.2987926006317
59,1,1e-05,0.9,0.9,1.5,5,0.9138909049488959,0.9031022900659131,0.9044495630982886,192.16156363487244
60,1,1e-05,0.9,0.999,1.0,3,0.9349900596421471,0.9331771123118777,0.9337173304459943,192.02612447738647
61,1,1e-05,0.9,0.999,1.0,5,0.92655071971037,0.9225442977051552,0.9234230415383214,191.4659399986267
62,1,1e-05,0.9,0.999,1.5,3,0.9196343701336668,0.9123922069262917,0.9135660019482534,191.40676474571228
63,1,1e-05,0.9,0.999,1.5,5,0.8883852389078498,0.8646128096686363,0.8656562151091675,192.08952975273132
